file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\RecognitionTask.java,com.google.mlkit.samples.vision.digitalink.RecognitionTask$RecognizedInk,"RecognizedInk/2[com.google.mlkit.samples.vision.digitalink.Ink,java.lang.String]",true,47,1,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\android-snippets\app\src\main\java\com\google\example\mlkit\MLKitVisionImage.java,com.google.example.mlkit.MLKitVisionImage,"getRotationCompensation/3[java.lang.String,com.google.example.mlkit.Activity,boolean]",false,113,3,1,1,0,2,6,13,1,4,3,6,0,0,0,0,0,2,0,3,6,5,1,0,0,0,38,2,0,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\android-snippets\app\src\main\java\com\google\example\mlkit\MLKitVisionImage.java,com.google.example.mlkit.MLKitVisionImage,(initializer 1),false,100,0,0,0,0,1,1,6,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\android-snippets\app\src\main\java\com\google\example\mlkit\MLKitVisionImage.java,com.google.example.mlkit.MLKitVisionImage,"imageFromArray/2[byte[],int]",false,75,2,0,0,0,1,1,3,0,1,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\android-snippets\app\src\main\java\com\google\example\mlkit\MLKitVisionImage.java,com.google.example.mlkit.MLKitVisionImage,imageFromBitmap/1[com.google.example.mlkit.Bitmap],false,46,2,0,0,0,1,1,4,0,2,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,8,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\android-snippets\app\src\main\java\com\google\example\mlkit\MLKitVisionImage.java,com.google.example.mlkit.MLKitVisionImage,"imageFromMediaImage/2[com.google.example.mlkit.Image,int]",false,54,3,0,0,0,1,1,3,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\android-snippets\app\src\main\java\com\google\example\mlkit\MLKitVisionImage.java,com.google.example.mlkit.MLKitVisionImage,"imageFromPath/2[com.google.example.mlkit.Context,com.google.example.mlkit.Uri]",false,87,3,0,0,0,2,2,9,0,1,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,11,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\android-snippets\app\src\main\java\com\google\example\mlkit\MLKitVisionImage.java,com.google.example.mlkit.MLKitVisionImage,"getCompensation/2[com.google.example.mlkit.Activity,boolean]",false,136,3,1,0,1,1,1,3,0,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,12,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\android-snippets\app\src\main\java\com\google\example\mlkit\MLKitVisionImage.java,com.google.example.mlkit.MLKitVisionImage,"imageFromBuffer/2[java.nio.ByteBuffer,int]",false,60,1,0,0,0,1,1,3,0,1,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,8,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\Utils.java,com.google.mlkit.vision.demo.java.posedetector.classification.Utils,"subtract/2[com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D,com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D]",false,35,1,4,4,0,1,4,3,1,0,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\Utils.java,com.google.mlkit.vision.demo.java.posedetector.classification.Utils,Utils/0,true,29,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\Utils.java,com.google.mlkit.vision.demo.java.posedetector.classification.Utils,sumAbs/1[com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D],false,61,1,1,1,0,1,4,3,1,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\Utils.java,com.google.mlkit.vision.demo.java.posedetector.classification.Utils,maxAbs/1[com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D],false,57,1,1,1,0,1,5,3,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\Utils.java,com.google.mlkit.vision.demo.java.posedetector.classification.Utils,"multiplyAll/2[java.util.List<com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D>,com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D]",false,86,2,3,2,1,2,5,6,0,1,2,5,1,1,1,0,0,0,0,0,1,0,1,0,0,0,4,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\Utils.java,com.google.mlkit.vision.demo.java.posedetector.classification.Utils,"multiply/2[com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D,com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D]",false,43,1,2,2,0,1,4,3,1,0,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\Utils.java,com.google.mlkit.vision.demo.java.posedetector.classification.Utils,"multiplyAll/2[java.util.List<com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D>,float]",false,79,2,2,1,1,2,5,6,0,1,2,5,1,1,1,0,0,0,0,0,1,0,1,0,0,0,4,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\Utils.java,com.google.mlkit.vision.demo.java.posedetector.classification.Utils,"multiply/2[com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D,float]",false,39,1,1,1,0,1,4,3,1,0,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\Utils.java,com.google.mlkit.vision.demo.java.posedetector.classification.Utils,l2Norm2D/1[com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D],false,53,1,1,1,0,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\Utils.java,com.google.mlkit.vision.demo.java.posedetector.classification.Utils,"average/2[com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D,com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D]",false,48,1,3,3,0,1,4,3,1,0,2,4,0,0,0,0,0,3,0,3,0,6,0,0,0,0,5,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\Utils.java,com.google.mlkit.vision.demo.java.posedetector.classification.Utils,"subtractAll/2[com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D,java.util.List<com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D>]",false,72,2,2,1,1,2,5,6,0,1,2,5,1,1,1,0,0,0,0,0,1,0,1,0,0,0,8,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\Utils.java,com.google.mlkit.vision.demo.java.posedetector.classification.Utils,"addAll/2[java.util.List<com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D>,com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D]",false,65,2,1,0,1,2,5,6,0,1,2,5,1,1,1,0,0,0,0,0,1,0,1,0,0,0,4,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\Utils.java,com.google.mlkit.vision.demo.java.posedetector.classification.Utils,"add/2[com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D,com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D]",false,31,1,1,1,0,1,4,3,1,0,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,shouldSegmentationEnableRawSizeMask/1[com.google.mlkit.vision.demo.preference.Context],false,339,2,1,1,0,1,3,5,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,"getCameraXTargetResolution/2[com.google.mlkit.vision.demo.preference.Context,int]",false,81,5,4,4,0,5,4,11,2,2,2,4,0,0,0,3,1,0,0,0,2,0,1,0,0,0,16,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,PreferenceUtils/0,true,370,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,"getObjectDetectorOptions/4[com.google.mlkit.vision.demo.preference.Context,int,int,int]",false,123,5,2,2,0,3,7,13,1,4,4,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,18,10,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,shouldHideDetectionInfo/1[com.google.mlkit.vision.demo.preference.Context],false,97,2,0,0,0,1,3,5,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,getFaceMeshUseCase/1[com.google.mlkit.vision.demo.preference.Context],false,363,2,2,2,0,1,4,5,1,2,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,shouldPoseDetectionRescaleZForVisualization/1[com.google.mlkit.vision.demo.preference.Context],false,327,2,3,3,0,1,3,5,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,"getCustomObjectDetectorOptionsForLivePreview/2[com.google.mlkit.vision.demo.preference.Context,com.google.mlkit.vision.demo.preference.LocalModel]",false,154,4,5,4,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,preferGPUForPoseDetection/1[com.google.mlkit.vision.demo.preference.Context],false,301,2,2,2,0,1,3,5,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,shouldShowPoseDetectionInFrameLikelihoodLivePreview/1[com.google.mlkit.vision.demo.preference.Context],false,307,2,2,2,0,1,3,5,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,shouldShowTextConfidence/1[com.google.mlkit.vision.demo.preference.Context],false,295,2,1,1,0,1,3,5,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,"getCameraPreviewSizePair/2[com.google.mlkit.vision.demo.preference.Context,int]",false,55,4,2,1,1,5,4,20,2,3,2,4,0,0,0,3,1,0,0,0,5,0,1,0,0,0,19,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,isCameraLiveViewportEnabled/1[com.google.mlkit.vision.demo.preference.Context],false,357,2,4,4,0,1,3,5,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,getPoseDetectorOptionsForStillImage/1[com.google.mlkit.vision.demo.preference.Context],false,258,5,3,1,2,4,5,18,2,4,1,5,2,1,0,1,0,0,0,0,4,0,2,0,0,0,33,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,"getCustomObjectDetectorOptions/5[com.google.mlkit.vision.demo.preference.Context,com.google.mlkit.vision.demo.preference.LocalModel,int,int,int]",false,168,6,2,2,0,3,8,13,1,4,5,8,0,0,0,0,0,0,0,1,4,0,1,0,0,0,21,10,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,getObjectDetectorOptionsForStillImage/1[com.google.mlkit.vision.demo.preference.Context],false,103,3,2,1,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,shouldPoseDetectionVisualizeZ/1[com.google.mlkit.vision.demo.preference.Context],false,321,2,3,3,0,1,3,5,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,"getCustomObjectDetectorOptionsForStillImage/2[com.google.mlkit.vision.demo.preference.Context,com.google.mlkit.vision.demo.preference.LocalModel]",false,144,4,2,1,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,getObjectDetectorOptionsForLivePreview/1[com.google.mlkit.vision.demo.preference.Context],false,111,3,3,2,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,getPoseDetectorOptionsForLivePreview/1[com.google.mlkit.vision.demo.preference.Context],false,233,5,4,2,2,4,5,18,2,4,1,5,2,1,0,1,0,0,0,0,4,0,2,0,0,0,33,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,getFaceDetectorOptions/1[com.google.mlkit.vision.demo.preference.Context],false,188,4,2,1,1,2,12,14,1,8,1,12,1,1,0,0,0,0,1,0,8,0,1,0,0,0,23,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,"saveString/3[com.google.mlkit.vision.demo.preference.Context,int,java.lang.String]",false,47,3,1,1,0,1,5,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,shouldPoseDetectionRunClassification/1[com.google.mlkit.vision.demo.preference.Context],false,333,2,3,3,0,1,3,5,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,shouldShowPoseDetectionInFrameLikelihoodStillImage/1[com.google.mlkit.vision.demo.preference.Context],false,314,2,1,1,0,1,3,5,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,"getModeTypePreferenceValue/3[com.google.mlkit.vision.demo.preference.Context,int,int]",false,351,3,3,3,0,1,4,5,1,2,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,36,10,0,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,shouldGroupRecognizedTextInBlocks/1[com.google.mlkit.vision.demo.preference.Context],false,283,2,1,1,0,1,3,5,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\preference\PreferenceUtils.java,com.google.mlkit.vision.demo.preference.PreferenceUtils,showLanguageTag/1[com.google.mlkit.vision.demo.preference.Context],false,289,2,1,1,0,1,3,5,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\VisionProcessorBase.java,com.google.mlkit.vision.demo.java.VisionProcessorBase,"processByteBuffer/3[java.nio.ByteBuffer,com.google.mlkit.vision.demo.FrameMetadata,com.google.mlkit.vision.demo.GraphicOverlay]",false,149,3,1,0,1,3,1,7,0,0,3,1,0,0,0,2,0,0,0,0,2,0,1,0,0,0,17,33,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\VisionProcessorBase.java,com.google.mlkit.vision.demo.java.VisionProcessorBase,"requestDetectInImage/5[com.google.mlkit.vision.demo.java.InputImage,com.google.mlkit.vision.demo.GraphicOverlay,com.google.mlkit.vision.demo.java.Bitmap,boolean,long]",false,265,7,2,0,2,1,2,3,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\VisionProcessorBase.java,com.google.mlkit.vision.demo.java.VisionProcessorBase,"setUpListener/5[com.google.mlkit.vision.demo.java.Task<T>,com.google.mlkit.vision.demo.GraphicOverlay,com.google.mlkit.vision.demo.java.Bitmap,boolean,long]",false,285,9,0,0,0,6,21,48,1,9,5,21,0,0,0,2,0,0,11,3,13,11,2,0,0,2,47,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\VisionProcessorBase.java,com.google.mlkit.vision.demo.java.VisionProcessorBase,"processBitmap/2[com.google.mlkit.vision.demo.java.Bitmap,com.google.mlkit.vision.demo.GraphicOverlay]",false,122,5,2,0,2,2,7,10,1,2,2,7,0,0,0,0,0,0,0,1,2,0,1,0,0,0,18,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\VisionProcessorBase.java,com.google.mlkit.vision.demo.java.VisionProcessorBase,stop/0,false,365,3,3,0,3,1,4,7,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\VisionProcessorBase.java,com.google.mlkit.vision.demo.java.VisionProcessorBase,isMlImageEnabled/1[com.google.mlkit.vision.demo.java.Context],false,396,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\VisionProcessorBase.java,com.google.mlkit.vision.demo.java.VisionProcessorBase,"processImage/3[java.nio.ByteBuffer,com.google.mlkit.vision.demo.FrameMetadata,com.google.mlkit.vision.demo.GraphicOverlay]",false,168,8,7,0,7,3,15,11,1,5,3,15,0,0,0,0,0,0,0,0,3,0,1,0,0,2,24,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\VisionProcessorBase.java,com.google.mlkit.vision.demo.java.VisionProcessorBase,VisionProcessorBase/1[com.google.mlkit.vision.demo.java.Context],true,104,4,3,0,3,1,2,12,0,0,1,2,0,0,0,0,0,0,0,2,3,0,0,1,0,0,25,4,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\VisionProcessorBase.java,com.google.mlkit.vision.demo.java.VisionProcessorBase,resetLatencyStats/0,false,373,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,11,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\VisionProcessorBase.java,com.google.mlkit.vision.demo.java.VisionProcessorBase,detectInImage/1[com.google.mlkit.vision.demo.java.InputImage],false,383,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1028,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\VisionProcessorBase.java,com.google.mlkit.vision.demo.java.VisionProcessorBase,detectInImage/1[com.google.mlkit.vision.demo.java.MlImage],false,385,4,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,4,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\VisionProcessorBase.java,com.google.mlkit.vision.demo.java.VisionProcessorBase,processLatestImage/1[com.google.mlkit.vision.demo.GraphicOverlay],false,157,2,1,0,1,4,1,9,0,0,1,1,0,0,0,2,0,0,0,0,4,0,1,0,0,0,13,34,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\VisionProcessorBase.java,com.google.mlkit.vision.demo.java.VisionProcessorBase,"processImageProxy/2[com.google.mlkit.vision.demo.java.ImageProxy,com.google.mlkit.vision.demo.GraphicOverlay]",false,214,10,4,0,4,4,14,17,2,5,2,14,0,0,0,0,0,0,0,0,4,0,1,0,0,2,23,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\VisionProcessorBase.java,com.google.mlkit.vision.demo.java.VisionProcessorBase,onFailure/1[java.lang.Exception],false,394,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1028,0,false
